timestamp,open,high,low,close,volume
2025-03-21 17:00:00,84062.98,84120.0,83664.13,83985.94,889.24
2025-03-21 18:00:00,83985.94,84384.39,83865.11,84071.2,744.55
2025-03-21 19:00:00,84071.2,84154.16,83763.88,83921.44,1107.59
2025-03-21 20:00:00,83921.44,84204.05,83780.07,84181.03,992.12
2025-03-21 21:00:00,84181.03,84551.92,84147.9,84371.18,616.95
2025-03-21 22:00:00,84371.18,84380.08,84076.67,84145.31,512.34
2025-03-21 23:00:00,84145.31,84194.74,84016.07,84060.48,237.7
2025-03-22 00:00:00,84060.48,84223.21,84015.14,84168.4,282.34
2025-03-22 01:00:00,84168.4,84295.22,83968.5,84048.47,247.46
2025-03-22 02:00:00,84048.47,84222.53,83996.55,84159.45,140.84
2025-03-22 03:00:00,84159.45,84262.0,84109.28,84228.37,136.5
2025-03-22 04:00:00,84228.37,84358.06,84181.1,84337.39,108.9
2025-03-22 05:00:00,84337.39,84395.84,84226.68,84285.32,100.8
2025-03-22 06:00:00,84285.32,84364.4,84139.76,84306.23,108.4
2025-03-22 07:00:00,84306.23,84362.83,84204.8,84253.07,130.47
2025-03-22 08:00:00,84253.07,84263.18,84111.83,84201.06,123.32
2025-03-22 09:00:00,84201.06,84503.68,84200.97,84334.68,225.68
2025-03-22 10:00:00,84334.68,84416.21,84332.99,84391.7,144.16
2025-03-22 11:00:00,84391.7,84401.54,84192.4,84213.65,161.91
2025-03-22 12:00:00,84213.65,84270.04,84165.95,84212.11,152.59
2025-03-22 13:00:00,84212.11,84226.3,84042.68,84162.21,198.87
2025-03-22 14:00:00,84162.21,84191.03,83995.12,84005.21,225.15
2025-03-22 15:00:00,84005.21,84124.01,83971.1,84103.09,223.26
2025-03-22 16:00:00,84103.09,84149.14,84055.86,84134.46,270.02
2025-03-22 17:00:00,84134.46,84256.14,84111.64,84237.67,263.75
2025-03-22 18:00:00,84237.67,84319.08,84192.84,84246.84,191.95
2025-03-22 19:00:00,84246.84,84273.32,84163.46,84173.9,190.97
2025-03-22 20:00:00,84173.9,84210.45,83937.77,83938.31,294.38
2025-03-22 21:00:00,83938.31,84092.84,83843.64,84000.51,299.67
2025-03-22 22:00:00,84000.51,84073.27,83954.86,83958.73,161.6
2025-03-22 23:00:00,83958.73,83969.8,83661.65,83837.39,401.28
2025-03-23 00:00:00,83837.39,84048.78,83807.2,84005.17,203.08
2025-03-23 01:00:00,84005.17,84130.31,83979.6,84064.43,173.73
2025-03-23 02:00:00,84064.43,84266.86,83991.6,84226.82,219.0
2025-03-23 03:00:00,84226.82,84242.29,84134.48,84222.53,181.79
2025-03-23 04:00:00,84222.53,84226.6,84071.42,84108.7,140.85
2025-03-23 05:00:00,84108.7,84243.03,84103.19,84225.16,125.16
2025-03-23 06:00:00,84225.16,84297.4,84193.61,84243.2,100.48
2025-03-23 07:00:00,84243.2,84328.27,84219.22,84275.57,103.53
2025-03-23 08:00:00,84275.57,84352.62,84258.68,84340.05,116.5
2025-03-23 09:00:00,84340.05,84375.7,84310.82,84322.16,128.65
2025-03-23 10:00:00,84322.16,84505.39,84309.08,84461.34,165.28
2025-03-23 11:00:00,84461.34,85022.53,84461.3,84683.87,582.5
2025-03-23 12:00:00,84683.87,84807.84,84577.0,84723.44,228.39
2025-03-23 13:00:00,84723.44,85086.6,84645.76,85068.37,360.11
2025-03-23 14:00:00,85068.37,85190.02,84860.39,84898.81,439.39
2025-03-23 15:00:00,84898.81,85241.48,84894.05,85176.4,396.4
2025-03-23 16:00:00,85176.4,85371.82,84954.48,85250.79,492.87
2025-03-23 17:00:00,85250.79,85403.82,85250.75,85310.86,138.64
2025-03-26 08:00:00,88173.12,88225.68,87918.33,87990.33,248.34
2025-03-26 09:00:00,87990.33,88069.18,87863.56,87964.34,192.99
2025-03-26 10:00:00,87964.34,88290.92,87964.32,88247.14,243.69
2025-03-26 11:00:00,88247.14,88282.57,87976.27,87996.71,380.2
2025-03-26 12:00:00,87996.71,88043.22,87626.25,87827.72,700.82
2025-03-26 13:00:00,87827.72,87957.49,86754.14,86883.01,1860.65
2025-03-26 14:00:00,86883.01,87319.07,86473.15,86793.0,2680.45
