2025-04-10 18:31:51.490275,BTC-USD,N/A,N/A,N/A
2025-04-10 18:37:10.413466,BTC-USD,N/A,N/A,N/A
2025-04-10 18:42:29.440451,BTC-USD,N/A,N/A,N/A
2025-04-10 18:47:48.218002,BTC-USD,N/A,N/A,N/A
2025-04-10 19:06:29.887061,BTC-USD,BLOCCATO,N/A,N/A
2025-04-10 19:09:02.328142,BTC-USD,N/A,N/A,N/A
2025-04-10 19:14:21.072203,BTC-USD,N/A,N/A,N/A
2025-04-10 19:19:39.819345,BTC-USD,N/A,N/A,N/A
2025-04-10 19:24:58.517794,BTC-USD,N/A,N/A,N/A
2025-04-10 19:30:17.306655,BTC-USD,N/A,N/A,N/A
2025-04-10 19:35:36.050126,BTC-USD,N/A,N/A,N/A
2025-04-10 19:40:54.968275,BTC-USD,N/A,N/A,N/A
2025-04-10 19:46:13.829087,BTC-USD,N/A,N/A,N/A
2025-04-10 19:51:32.574394,BTC-USD,N/A,N/A,N/A
2025-04-10 20:12:47.472272,BTC-USD,N/A,N/A,N/A
2025-04-10 20:18:06.114775,BTC-USD,N/A,N/A,N/A
2025-04-10 20:23:24.860490,BTC-USD,N/A,N/A,N/A
2025-04-10 20:28:43.613050,BTC-USD,N/A,N/A,N/A
2025-04-10 20:34:02.344743,BTC-USD,N/A,N/A,N/A
2025-04-10 20:39:21.030412,BTC-USD,N/A,N/A,N/A
2025-04-10 22:04:12.731085,BTC-USD,N/A,N/A,N/A
2025-04-10 22:09:31.407646,BTC-USD,N/A,N/A,N/A
2025-04-10 22:14:50.210858,BTC-USD,N/A,N/A,N/A
2025-04-11 03:06:31.168514,BTC-USD,N/A,N/A,N/A
2025-04-11 03:11:50.590199,BTC-USD,N/A,N/A,N/A
2025-04-11 03:17:09.266220,BTC-USD,N/A,N/A,N/A
2025-04-11 03:22:28.025562,BTC-USD,N/A,N/A,N/A
2025-04-11 03:27:46.663351,BTC-USD,N/A,N/A,N/A
2025-04-11 03:33:05.438789,BTC-USD,N/A,N/A,N/A
2025-04-11 03:54:18.120907,BTC-USD,N/A,N/A,N/A
2025-04-11 03:59:36.817702,BTC-USD,N/A,N/A,N/A
2025-04-11 04:04:55.600046,BTC-USD,N/A,N/A,N/A
2025-04-11 04:10:14.416759,BTC-USD,N/A,N/A,N/A
2025-04-11 04:15:33.069045,BTC-USD,N/A,N/A,N/A
2025-04-11 04:20:51.653107,BTC-USD,N/A,N/A,N/A
2025-04-11 09:44:19.269855,BTC-USD,N/A,N/A,N/A
2025-04-11 09:49:38.073154,BTC-USD,N/A,N/A,N/A
2025-04-11 09:54:56.753673,BTC-USD,N/A,N/A,N/A
2025-04-11 10:10:51.575288,BTC-USD,N/A,N/A,N/A
2025-04-11 10:16:10.294277,BTC-USD,N/A,N/A,N/A
2025-04-11 10:21:28.878940,BTC-USD,N/A,N/A,N/A
2025-04-11 10:26:47.524513,BTC-USD,N/A,N/A,N/A
2025-04-11 10:32:06.333104,BTC-USD,N/A,N/A,N/A
2025-04-11 10:37:25.418674,BTC-USD,N/A,N/A,N/A
